Time_s,Temp_C,Signal_uV
0.0,530.4247791247626,-14.578907900472688
0.10000293204649464,530.4414462801037,-14.5789081730556
0.2000058640929893,530.4581134354448,-14.578908445863483
0.30000879613948395,530.4747805907858,-14.578908718896352
0.4000117281859786,530.4914477461269,-14.578908992154217
0.5000146602324732,530.508114901468,-14.578909265637092
0.6000175922789679,530.5247820568092,-14.578909539344991
0.7000205243254625,530.5414492121502,-14.578909813277924
0.8000234563719572,530.5581163674913,-14.578910087435904
0.9000263884184518,530.5747835228324,-14.578910361818945
1.0000293204649464,530.5914506781735,-14.578910636427057
1.100032252511441,530.6081178335145,-14.578910911260257
1.2000351845579358,530.6247849888556,-14.578911186318553
1.3000381166044304,530.6414521441967,-14.57891146160196
1.400041048650925,530.6581192995378,-14.578911737110491
1.5000439806974197,530.6747864548788,-14.578912012844157
1.6000469127439143,530.6914536102199,-14.578912288802972
1.7000498447904089,530.708120765561,-14.578912564986949
1.8000527768369037,530.7247879209021,-14.578912841396097
1.9000557088833983,530.7414550762431,-14.578913118030433
2.000058640929893,530.7581222315843,-14.578913394889968
2.1000615729763874,530.7747893869254,-14.578913671974714
2.200064505022882,530.7914565422665,-14.578913949284683
2.300067437069377,530.8081236976075,-14.57891422681989
2.4000703691158716,530.8247908529486,-14.578914504580347
2.500073301162366,530.8414580082897,-14.578914782566063
2.6000762332088607,530.8581251636308,-14.578915060777057
2.7000791652553553,530.8747923189718,-14.578915339213335
2.80008209730185,530.8914594743129,-14.578915617874914
2.900085029348345,530.908126629654,-14.578915896761806
3.0000879613948395,530.9247937849951,-14.578916175874022
3.100090893441334,530.9414609403361,-14.578916455211575
3.2000938254878286,530.9581280956772,-14.578916734774479
3.300096757534323,530.9747952510183,-14.578917014562746
3.4000996895808178,530.9914624063595,-14.578917294576389
3.5001026216273123,531.0081295617005,-14.578917574815419
3.6001055536738074,531.0247967170416,-14.57891785527985
3.700108485720302,531.0414638723827,-14.578918135969694
3.8001114177667965,531.0581310277238,-14.578918416884964
3.900114349813291,531.0747981830648,-14.578918698025673
4.000117281859786,531.0914653384059,-14.578918979391833
4.100120213906281,531.108132493747,-14.578919260983456
4.200123145952775,531.1247996490881,-14.578919542800557
4.30012607799927,531.1414668044291,-14.578919824843146
4.400129010045764,531.1581339597702,-14.578920107111237
4.500131942092259,531.1748011151113,-14.578920389604843
4.600134874138754,531.1914682704524,-14.578920672323974
4.700137806185248,531.2081354257934,-14.578920955268645
4.800140738231743,531.2248025811346,-14.57892123843887
4.900143670278237,531.2414697364757,-14.578921521834657
5.000146602324732,531.2581368918168,-14.578921805456023
5.100149534371226,531.2748040471578,-14.57892208930298
5.200152466417721,531.2914712024989,-14.578922373375537
5.3001553984642165,531.30813835784,-14.578922657673711
5.400158330510711,531.3248055131811,-14.578922942197513
5.500161262557206,531.3414726685221,-14.578923226946955
5.6001641946037,531.3581398238632,-14.578923511922051
5.700167126650195,531.3748069792043,-14.578923797122812
5.80017005869669,531.3914741345454,-14.578924082549252
5.900172990743184,531.4081412898864,-14.578924368201383
6.000175922789679,531.4248084452275,-14.578924654079218
6.100178854836173,531.4414756005687,-14.57892494018277
6.200181786882668,531.4581427559098,-14.57892522651205
6.300184718929162,531.4748099112508,-14.578925513067071
6.400187650975657,531.4914770665919,-14.578925799847847
6.500190583022152,531.508144221933,-14.57892608685439
6.600193515068646,531.5248113772741,-14.578926374086713
6.700196447115141,531.5414785326151,-14.578926661544827
6.8001993791616355,531.5581456879562,-14.578926949228746
6.9002023112081305,531.5748128432973,-14.578927237138485
7.000205243254625,531.5914799986384,-14.578927525274052
7.10020817530112,531.6081471539794,-14.578927813635461
7.200211107347615,531.6248143093205,-14.578928102222728
7.300214039394109,531.6414814646616,-14.578928391035861
7.400216971440604,531.6581486200027,-14.578928680074874
7.500219903487098,531.6748157753437,-14.578928969339783
7.600222835533593,531.6914829306849,-14.578929258830597
7.700225767580088,531.708150086026,-14.578929548547329
7.800228699626582,531.7248172413671,-14.578929838489993
7.900231631673077,531.7414843967081,-14.5789301286586
8.000234563719571,531.7581515520492,-14.578930419053163
8.100237495766066,531.7748187073903,-14.578930709673697
8.200240427812561,531.7914858627314,-14.578931000520214
8.300243359859055,531.8081530180724,-14.578931291592724
8.40024629190555,531.8248201734135,-14.57893158289124
8.500249223952045,531.8414873287546,-14.578931874415778
8.60025215599854,531.8581544840957,-14.578932166166346
8.700255088045035,531.8748216394367,-14.578932458142962
8.800258020091528,531.8914887947778,-14.578932750345635
8.900260952138023,531.908155950119,-14.578933042774379
9.000263884184518,531.9248231054601,-14.578933335429204
9.100266816231013,531.9414902608011,-14.578933628310125
9.200269748277508,531.9581574161422,-14.578933921417155
9.300272680324001,531.9748245714833,-14.578934214750307
9.400275612370496,531.9914917268244,-14.578934508309594
9.500278544416991,532.0081588821654,-14.578934802095025
9.600281476463486,532.0248260375065,-14.578935096106616
9.700284408509981,532.0414931928476,-14.578935390344379
9.800287340556475,532.0581603481887,-14.578935684808327
9.90029027260297,532.0748275035297,-14.578935979498471
10.000293204649465,532.0914946588708,-14.578936274414826
10.10029613669596,532.1081618142119,-14.578936569557403
10.200299068742453,532.124828969553,-14.578936864926215
10.300302000788948,532.141496124894,-14.578937160521274
10.400304932835443,532.1581632802352,-14.578937456342594
10.500307864881938,532.1748304355763,-14.578937752390187
10.600310796928433,532.1914975909174,-14.578938048664066
10.700313728974926,532.2081647462584,-14.578938345164243
10.800316661021421,532.2248319015995,-14.578938641890732
10.900319593067916,532.2414990569406,-14.578938938843544
11.000322525114411,532.2581662122817,-14.578939236022693
11.100325457160906,532.2748333676227,-14.57893953342819
11.2003283892074,532.2915005229638,-14.578939831060051
11.300331321253895,532.3081676783049,-14.578940128918285
11.40033425330039,532.324834833646,-14.578940427002907
11.500337185346885,532.341501988987,-14.578940725313927
11.60034011739338,532.3581691443281,-14.578941023851362
11.700343049439873,532.3748362996693,-14.57894132261522
11.800345981486368,532.3915034550104,-14.578941621605518
11.900348913532863,532.4081706103514,-14.578941920822265
12.000351845579358,532.4248377656925,-14.578942220265475
12.100354777625851,532.4415049210336,-14.578942519935161
12.200357709672346,532.4581720763747,-14.578942819831337
12.300360641718841,532.4748392317158,-14.578943119954014
12.400363573765336,532.4915063870568,-14.578943420303203
12.500366505811831,532.5081735423979,-14.57894372087892
12.600369437858324,532.524840697739,-14.578944021681176
12.70037236990482,532.5415078530801,-14.578944322709985
12.800375301951314,532.5581750084211,-14.578944623965358
12.90037823399781,532.5748421637622,-14.578944925447308
13.000381166044304,532.5915093191034,-14.578945227155847
13.100384098090798,532.6081764744445,-14.57894552909099
13.200387030137293,532.6248436297855,-14.57894583125275
13.300389962183788,532.6415107851266,-14.578946133641136
13.400392894230283,532.6581779404677,-14.578946436256164
13.500395826276778,532.6748450958088,-14.578946739097844
13.600398758323271,532.6915122511498,-14.578947042166192
13.700401690369766,532.7081794064909,-14.578947345461216
13.800404622416261,532.724846561832,-14.578947648982934
13.900407554462756,532.7415137171731,-14.578947952731356
14.00041048650925,532.7581808725141,-14.578948256706495
14.100413418555744,532.7748480278552,-14.578948560908362
14.20041635060224,532.7915151831963,-14.578948865336974
14.300419282648734,532.8081823385374,-14.57894916999234
14.40042221469523,532.8248494938784,-14.578949474874472
14.500425146741723,532.8415166492196,-14.578949779983386
14.600428078788218,532.8581838045607,-14.578950085319093
14.700431010834713,532.8748509599018,-14.578950390881605
14.800433942881208,532.8915181152428,-14.578950696670937
14.900436874927703,532.9081852705839,-14.5789510026871
15.000439806974196,532.924852425925,-14.578951308930106
15.100442739020691,532.9415195812661,-14.57895161539997
15.200445671067186,532.9581867366071,-14.5789519220967
15.300448603113681,532.9748538919482,-14.578952229020313
15.400451535160176,532.9915210472893,-14.578952536170823
15.50045446720667,533.0081882026304,-14.57895284354824
15.600457399253164,533.0248553579714,-14.578953151152577
15.70046033129966,533.0415225133125,-14.578953458983845
15.800463263346154,533.0581896686537,-14.57895376704206
15.900466195392648,533.0748568239948,-14.578954075327234
16.000469127439143,533.0915239793358,-14.578954383839378
16.10047205948564,533.1081911346769,-14.578954692578506
16.200474991532133,533.124858290018,-14.57895500154463
16.300477923578626,533.1415254453591,-14.578955310737763
16.400480855625123,533.1581926007001,-14.578955620157918
16.500483787671616,533.1748597560412,-14.578955929805108
16.60048671971811,533.1915269113823,-14.578956239679346
16.700489651764606,533.2081940667234,-14.578956549780642
16.8004925838111,533.2248612220644,-14.578956860109011
16.900495515857596,533.2415283774055,-14.578957170664467
17.00049844790409,533.2581955327466,-14.57895748144702
17.100501379950583,533.2748626880878,-14.578957792456682
17.20050431199708,533.2915298434287,-14.57895810369347
17.300507244043573,533.3081969987699,-14.578958415157393
17.40051017609007,533.324864154111,-14.578958726848466
17.500513108136563,533.3415313094521,-14.5789590387667
17.600516040183056,533.3581984647931,-14.578959350912108
17.700518972229553,533.3748656201342,-14.578959663284705
17.800521904276046,533.3915327754753,-14.5789599758845
17.900524836322543,533.4081999308164,-14.578960288711507
18.000527768369036,533.4248670861574,-14.57896060176574
18.10053070041553,533.4415342414985,-14.578960915047212
18.200533632462026,533.4582013968396,-14.578961228555933
18.30053656450852,533.4748685521807,-14.578961542291918
18.400539496555016,533.4915357075217,-14.57896185625518
18.50054242860151,533.5082028628628,-14.57896217044573
18.600545360648002,533.524870018204,-14.578962484863581
18.7005482926945,533.5415371735451,-14.578962799508748
18.800551224740992,533.5582043288861,-14.57896311438124
18.90055415678749,533.5748714842272,-14.578963429481073
19.000557088833983,533.5915386395683,-14.57896374480826
19.100560020880476,533.6082057949094,-14.578964060362809
19.200562952926973,533.6248729502504,-14.578964376144738
19.300565884973466,533.6415401055915,-14.578964692154058
19.400568817019963,533.6582072609326,-14.57896500839078
19.500571749066456,533.6748744162737,-14.57896532485492
19.60057468111295,533.6915415716147,-14.578965641546487
19.700577613159446,533.7082087269558,-14.578965958465497
19.80058054520594,533.7248758822969,-14.578966275611961
19.900583477252436,533.741543037638,-14.578966592985893
20.00058640929893,533.758210192979,-14.578966910587303
20.100589341345422,533.7748773483202,-14.578967228416206
20.20059227339192,533.7915445036613,-14.578967546472615
20.300595205438412,533.8082116590024,-14.57896786475654
20.400598137484906,533.8248788143434,-14.578968183268
20.500601069531402,533.8415459696845,-14.578968502007
20.600604001577896,533.8582131250256,-14.578968820973557
20.700606933624393,533.8748802803667,-14.578969140167684
20.800609865670886,533.8915474357077,-14.578969459589391
20.90061279771738,533.9082145910488,-14.578969779238694
21.000615729763876,533.9248817463899,-14.578970099115605
21.10061866181037,533.941548901731,-14.578970419220134
21.200621593856866,533.958216057072,-14.578970739552297
21.30062452590336,533.9748832124131,-14.578971060112103
21.400627457949852,533.9915503677543,-14.578971380899569
21.50063038999635,534.0082175230954,-14.578971701914705
21.600633322042842,534.0248846784364,-14.578972023157526
21.70063625408934,534.0415518337775,-14.578972344628044
21.800639186135832,534.0582189891186,-14.57897266632627
21.900642118182326,534.0748861444597,-14.578972988252218
22.000645050228822,534.0915532998007,-14.578973310405901
22.100647982275316,534.1082204551418,-14.578973632787333
22.200650914321812,534.1248876104829,-14.578973955396524
22.300653846368306,534.141554765824,-14.578974278233487
22.4006567784148,534.158221921165,-14.578974601298237
22.500659710461296,534.1748890765061,-14.578974924590785
22.60066264250779,534.1915562318472,-14.578975248111144
22.700665574554286,534.2082233871884,-14.578975571859328
22.80066850660078,534.2248905425294,-14.578975895835347
22.900671438647272,534.2415576978705,-14.578976220039216
23.00067437069377,534.2582248532116,-14.578976544470947
23.100677302740262,534.2748920085527,-14.578976869130555
23.20068023478676,534.2915591638937,-14.578977194018048
23.300683166833252,534.3082263192348,-14.578977519133444
23.400686098879746,534.3248934745759,-14.578977844476752
23.500689030926242,534.341560629917,-14.578978170047986
23.600691962972736,534.358227785258,-14.578978495847158
23.700694895019232,534.3748949405991,-14.578978821874284
23.800697827065726,534.3915620959402,-14.578979148129372
23.90070075911222,534.4082292512813,-14.578979474612439
24.000703691158716,534.4248964066223,-14.578979801323495
24.10070662320521,534.4415635619634,-14.578980128262552
24.200709555251702,534.4582307173046,-14.578980455429626
24.3007124872982,534.4748978726457,-14.578980782824729
24.400715419344692,534.4915650279868,-14.578981110447872
24.50071835139119,534.5082321833278,-14.578981438299069
24.600721283437682,534.5248993386689,-14.57898176637833
24.700724215484176,534.54156649401,-14.578982094685673
24.800727147530672,534.5582336493511,-14.578982423221108
24.900730079577166,534.5749008046921,-14.578982751984647
25.000733011623662,534.5915679600332,-14.578983080976304
25.100735943670156,534.6082351153743,-14.57898341019609
25.20073887571665,534.6249022707154,-14.57898373964402
25.300741807763146,534.6415694260564,-14.578984069320105
25.40074473980964,534.6582365813975,-14.57898439922436
25.500747671856136,534.6749037367387,-14.578984729356796
25.60075060390263,534.6915708920798,-14.578985059717427
25.700753535949122,534.7082380474208,-14.578985390306263
25.80075646799562,534.7249052027619,-14.57898572112332
25.900759400042112,534.741572358103,-14.57898605216861
26.00076233208861,534.7582395134441,-14.578986383442144
26.100765264135102,534.7749066687851,-14.578986714943936
26.200768196181595,534.7915738241262,-14.578987046674
26.300771128228092,534.8082409794673,-14.578987378632347
26.400774060274586,534.8249081348084,-14.578987710818991
26.500776992321082,534.8415752901494,-14.578988043233943
26.600779924367576,534.8582424454905,-14.578988375877218
26.70078285641407,534.8749096008316,-14.578988708748827
26.800785788460566,534.8915767561728,-14.578989041848784
26.90078872050706,534.9082439115138,-14.578989375177102
27.000791652553556,534.9249110668549,-14.578989708733792
27.10079458460005,534.941578222196,-14.578990042518868
27.200797516646542,534.9582453775371,-14.578990376532344
27.30080044869304,534.9749125328781,-14.578990710774228
27.400803380739532,534.9915796882192,-14.578991045244539
27.500806312786025,535.0082468435603,-14.578991379943286
27.600809244832522,535.0249139989014,-14.578991714870485
27.700812176879015,535.0415811542424,-14.578992050026145
27.800815108925512,535.0582483095835,-14.578992385410281
27.900818040972005,535.0749154649246,-14.578992721022905
28.0008209730185,535.0915826202657,-14.57899305686403
28.100823905064996,535.1082497756067,-14.578993392933668
28.20082683711149,535.1249169309478,-14.578993729231835
28.300829769157986,535.141584086289,-14.578994065758538
28.40083270120448,535.1582512416301,-14.578994402513796
28.500835633250972,535.1749183969711,-14.578994739497618
28.60083856529747,535.1915855523122,-14.578995076710017
28.700841497343962,535.2082527076533,-14.578995414151008
28.80084442939046,535.2249198629944,-14.578995751820601
28.900847361436952,535.2415870183354,-14.578996089718812
29.000850293483445,535.2582541736765,-14.57899642784565
29.100853225529942,535.2749213290176,-14.578996766201131
29.200856157576435,535.2915884843587,-14.578997104785266
29.300859089622932,535.3082556396997,-14.57899744359807
29.400862021669425,535.3249227950408,-14.578997782639552
29.50086495371592,535.341589950382,-14.578998121909729
29.600867885762415,535.358257105723,-14.57899846140861
29.70087081780891,535.374924261064,-14.57899880113621
29.800873749855405,535.3915914164052,-14.578999141092542
29.9008766819019,535.4082585717463,-14.578999481277618
30.000879613948392,535.4249257270874,-14.57899982169145
30.10088254599489,535.4415928824284,-14.579000162334054
30.200885478041382,535.4582600377695,-14.579000503205439
30.30088841008788,535.4749271931106,-14.57900084430562
30.400891342134372,535.4915943484517,-14.57900118563461
30.500894274180865,535.5082615037927,-14.57900152719242
30.600897206227362,535.5249286591338,-14.579001868979063
30.700900138273855,535.5415958144749,-14.579002210994554
30.800903070320352,535.558262969816,-14.579002553238904
30.900906002366845,535.574930125157,-14.579002895712128
31.00090893441334,535.5915972804981,-14.579003238414234
31.100911866459835,535.6082644358393,-14.57900358134524
31.20091479850633,535.6249315911804,-14.579003924505157
31.300917730552822,535.6415987465214,-14.579004267893998
31.40092066259932,535.6582659018625,-14.579004611511774
31.500923594645812,535.6749330572036,-14.5790049553585
31.60092652669231,535.6916002125447,-14.579005299434188
31.700929458738802,535.7082673678857,-14.57900564373885
31.800932390785295,535.7249345232268,-14.5790059882725
31.900935322831792,535.7416016785679,-14.579006333035151
32.000938254878285,535.758268833909,-14.579006678026815
32.10094118692478,535.77493598925,-14.579007023247506
32.20094411897128,535.7916031445911,-14.579007368697235
32.30094705101777,535.8082702999322,-14.579007714376015
32.400949983064265,535.8249374552734,-14.579008060283861
32.50095291511076,535.8416046106144,-14.579008406420785
32.60095584715725,535.8582717659555,-14.579008752786798
32.70095877920375,535.8749389212966,-14.579009099381915
32.800961711250245,535.8916060766377,-14.579009446206147
32.90096464329674,535.9082732319787,-14.579009793259509
33.00096757534323,535.9249403873198,-14.57901014054201
33.100970507389725,535.9416075426609,-14.579010488053667
33.20097343943622,535.958274698002,-14.579010835794492
33.30097637148272,535.974941853343,-14.579011183764496
33.40097930352921,535.9916090086841,-14.579011531963692
33.500982235575705,536.0082761640252,-14.579011880392095
33.6009851676222,536.0249433193663,-14.579012229049717
33.70098809966869,536.0416104747073,-14.57901257793657
33.80099103171519,536.0582776300485,-14.579012927052668
33.900993963761685,536.0749447853896,-14.579013276398022
34.00099689580818,536.0916119407307,-14.579013625972646
34.10099982785467,536.1082790960717,-14.579013975776553
34.201002759901165,536.1249462514128,-14.579014325809755
34.301005691947665,536.1416134067539,-14.579014676072266
34.40100862399416,536.158280562095,-14.579015026564099
34.50101155604065,536.174947717436,-14.579015377285264
34.601014488087145,536.1916148727771,-14.57901572823578
34.70101742013364,536.2082820281182,-14.579016079415652
34.80102035218014,536.2249491834593,-14.579016430824897
34.90102328422663,536.2416163388003,-14.579016782463528
35.001026216273125,536.2582834941414,-14.579017134331558
35.10102914831962,536.2749506494825,-14.579017486428999
35.20103208036611,536.2916178048237,-14.579017838755863
35.30103501241261,536.3082849601647,-14.579018191312164
35.401037944459105,536.3249521155058,-14.579018544097917
35.5010408765056,536.3416192708469,-14.57901889711313
35.60104380855209,536.358286426188,-14.579019250357819
35.701046740598585,536.374953581529,-14.579019603831997
35.801049672645085,536.3916207368701,-14.579019957535674
35.90105260469158,536.4082878922112,-14.579020311468867
36.00105553673807,536.4249550475523,-14.579020665631585
36.101058468784565,536.4416222028933,-14.579021020023845
36.20106140083106,536.4582893582344,-14.579021374645656
36.30106433287756,536.4749565135755,-14.579021729497033
36.40106726492405,536.4916236689166,-14.579022084577987
36.501070196970545,536.5082908242578,-14.579022439888533
36.60107312901704,536.5249579795988,-14.579022795428683
36.70107606106353,536.5416251349399,-14.579023151198449
36.80107899311003,536.558292290281,-14.579023507197846
36.901081925156525,536.5749594456221,-14.579023863426883
37.00108485720302,536.5916266009631,-14.579024219885577
37.10108778924951,536.6082937563042,-14.57902457657394
37.201090721296005,536.6249609116453,-14.579024933491983
37.301093653342505,536.6416280669864,-14.57902529063972
37.401096585389,536.6582952223274,-14.579025648017163
37.50109951743549,536.6749623776685,-14.579026005624327
37.601102449481985,536.6916295330096,-14.579026363461223
37.70110538152848,536.7082966883507,-14.579026721527864
37.80110831357498,536.7249638436917,-14.579027079824263
37.90111124562147,536.7416309990329,-14.579027438350433
38.001114177667965,536.758298154374,-14.579027797106388
38.10111710971446,536.7749653097151,-14.57902815609214
38.20112004176095,536.7916324650561,-14.5790285153077
38.30112297380745,536.8082996203972,-14.579028874753083
38.401125905853945,536.8249667757383,-14.579029234428303
38.50112883790044,536.8416339310794,-14.579029594333369
38.60113176994693,536.8583010864204,-14.579029954468297
38.701134701993425,536.8749682417615,-14.5790303148331
38.801137634039925,536.8916353971026,-14.579030675427788
38.90114056608642,536.9083025524437,-14.579031036252378
39.00114349813291,536.9249697077847,-14.57903139730688
39.101146430179405,536.9416368631258,-14.579031758591306
39.2011493622259,536.958304018467,-14.579032120105671
39.3011522942724,536.9749711738081,-14.579032481849987
39.40115522631889,536.991638329149,-14.579032843824269
39.501158158365385,537.0083054844902,-14.579033206028525
39.60116109041188,537.0249726398313,-14.579033568462773
39.70116402245837,537.0416397951724,-14.579033931127023
39.80116695450487,537.0583069505134,-14.57903429402129
39.901169886551365,537.0749741058545,-14.579034657145584
40.00117281859786,537.0916412611956,-14.57903502049992
40.10117575064435,537.1083084165367,-14.579035384084309
40.201178682690845,537.1249755718777,-14.579035747898766
40.30118161473734,537.1416427272188,-14.579036111943305
40.40118454678384,537.1583098825599,-14.579036476217935
40.50118747883033,537.174977037901,-14.57903684072267
40.601190410876825,537.191644193242,-14.579037205457524
40.70119334292332,537.2083113485832,-14.57903757042251
40.80119627496981,537.2249785039243,-14.579037935617642
40.90119920701631,537.2416456592654,-14.57903830104293
41.001202139062805,537.2583128146064,-14.579038666698388
41.1012050711093,537.2749799699475,-14.57903903258403
41.20120800315579,537.2916471252886,-14.579039398699868
41.301210935202285,537.3083142806297,-14.579039765045913
41.401213867248785,537.3249814359707,-14.579040131622182
41.50121679929528,537.3416485913118,-14.579040498428684
41.60121973134177,537.3583157466529,-14.579040865465435
41.701222663388265,537.374982901994,-14.579041232732445
41.80122559543476,537.391650057335,-14.57904160022973
41.90122852748126,537.4083172126761,-14.5790419679573
42.00123145952775,537.4249843680172,-14.579042335915169
42.101234391574245,537.4416515233584,-14.579042704103351
42.20123732362074,537.4583186786994,-14.579043072521857
42.30124025566723,537.4749858340405,-14.5790434411707
42.40124318771373,537.4916529893816,-14.579043810049896
42.501246119760225,537.5083201447227,-14.579044179159455
42.60124905180672,537.5249873000637,-14.57904454849939
42.70125198385321,537.5416544554048,-14.579044918069714
42.801254915899705,537.5583216107459,-14.57904528787044
42.901257847946205,537.574988766087,-14.579045657901583
43.0012607799927,537.591655921428,-14.579046028163152
43.10126371203919,537.6083230767691,-14.579046398655162
43.201266644085685,537.6249902321102,-14.579046769377628
43.30126957613218,537.6416573874513,-14.579047140330559
43.40127250817868,537.6583245427923,-14.57904751151397
43.50127544022517,537.6749916981335,-14.579047882927874
43.601278372271665,537.6916588534746,-14.579048254572283
43.70128130431816,537.7083260088157,-14.579048626447213
43.80128423636465,537.7249931641567,-14.579048998552672
43.90128716841115,537.7416603194978,-14.579049370888676
44.001290100457645,537.7583274748389,-14.579049743455236
44.10129303250414,537.77499463018,-14.579050116252366
44.20129596455063,537.791661785521,-14.57905048928008
44.301298896597125,537.8083289408621,-14.57905086253839
44.401301828643625,537.8249960962032,-14.579051236027308
